Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez
44741,88251;33051,58112;32842,16898;35898,82288;36575,06776;33001,9274;29216,32834;27894,11225;34616,99052;44456,9356;55443,82635;56464,9761
42954,71995;32478,03825;28278,59392;31049,10206;30263,92783;27794,96032;25492,40224;28316,36659;32100,75112;38255,81757;46305,79689;47624,48984
33906,43715;30141,78852;29299,23017;32136,68918;34182,27081;30567,05631;28098,56092;29865,52092;34234,15406;37895,32606;51157,64447;61642,81181
45694,47081;34039,32662;29957,09192;30627,88984;34997,74297;30595,39622;25760,23351;26947,7579;31288,72318;34303,41462;43757,54518;53907,40563
44101,49743;38587,80105;38450,00932;37831,1552;39372,83926;37291,26015;30842,8613;30869,07413;33837,08784;37040,79187;44500,54224;45873,21374
33343,33648;27233,4276;31275,55702;33661,4731;30966,10297;28437,52442;28247,17447;28551,89096;34418,25178;36691,97549;42562,77267;45909,43196
34426,14915;27457,13971;29357,86213;28567,91788;28384,09661;26618,55209;24011,36452;28090,48718;35639,44393;41521,84974;49237,77568;50694,53161
36531,6256;30190,64871;27025,22419;32457,8323;34953,09574;33037,10505;29293,97312;30223,66923;33219,52729;35689,78409;43099,21438;42921,92963
26650,47427;24942,75006;24261,60817;26402,20462;26980,38148;26088,81663;25356,06537;28396,30116;33123,81916;37194,99359;44159,91885;45820,53066
26771,30234;23051,6106;24093,14231;26032,11363;28446,86391;27627,66986;26172,47096;30531,63876;35487,01665;39453,73594;48797,18381;52600,52414
38637,49957;36103,6421;33805,87898;36542,50688;35026,36629;30784,2647;29593,38944;31115,02567;33654,35726;37449,12269;49529,01269;56829,89808
39973,43724;31921,65614;31052,02357;34653,97218;35176,25172;32079,26529;31682,39217;28898,15437;34591,41315;41091,20353;50951,64309;57259,10198
37147,11408;30335,19671;31019,8504;35168,6386;35849,01873;29999,1511;27840,88842;29507,24444;34690,96712;41090,73528;44535,12892;48554,24549
36317,16787;31666,65188;32765,85347;31180,26134;30761,41928;30742,71507;27376,18566;28027,41577;35436,38113;41046,67368;45903,72995;46118,45671
32531,26746;27313,85353;27640,07631;30889,22408;31059,92102;28904,16116;24454,17472;25352,77354;30594,50332;38073,0307;46906,4193;48406,51215
31201,43478;26814,33302;26732,9287;28350,05069;26954,30416;22859,23347;20878,47719;23816,29872;28009,4109;34040,09653;41599,87924;43722,26939
29529,84794;23677,87784;24407,02553;23385,74912;24562,74209;24092,1871;24632,59419;25620,43515;30223,34434;35712,91961;42929,54237;45184,00465
31406,56812;29532,72526;28910,45954;27846,05687;29305,56431;28210,04219;25045,29431;28008,04154;34339,66731;44347,27696;54228,76496;60606,04713
40949,48747;34381,08881;31446,91923;32601,22495;38173,78136;36482,47622;29126,8778;27352,49947;31737,84552;37293,06077;45357,49422;51965,69816
35063,79569;31467,28388;28445,65275;31127,08432;34126,64705;28612,75454;25551,96295;26911,13267;31747,72933;39273,71492;45570,82978;49289,11812
31476,05953;27594,48077;27846,89862;32140,02159;31368,62071;33689,45348;30239,64293;31640,98296;37424,39101;47607,44748;58718,20139;63485,30709
43396,9528;35740,5963;32571,87392;35654,24845;42194,53895;41486,83737;41482,78711;37914,53652;41904,21844;47445,94927;55794,72574;58840,81252
45869,43335;38075,99043;39415,6127;39023,36312;38815,6267;39805,38362;33930,54528;31739,80669;36314,54779;37635,53089;44763,4979;48085,28784
37502,27803;29791,08576;27317,28122;30228,63308;32319,45198;29814,398;25101,42456;26877,30856;32132,16775;34595,12349;43102,38302;47677,48345
33990,87966;23762,36361;23587,92532;26055,81218;32241,66332;30819,12408;27929,82005;29218,02761;35411,89709;36891,27834;41276,99761;42705,47755
31021,41403;27059,10406;24615,9487;26129,46618;31042,88681;29063,06815;25210,25905;27815,63118;32543,94568;38495,62962;47050,19391;54495,66626
45778,56221;42749,35515;36681,99696;37430,9607;37713,93945;36307,09255;32735,48072;32692,46268;37843,39864;43680,14745;49643,45653;58161,81505
50824,36696;37719,75744;31223,24798;32405,59603;30915,92866;30885,82078;27169,55983;29271,33804;35185,90511;41563,9553;53083,21784;61980,83046
56201,09373;39775,15157;38874,76229;38008,33186;38499,94356;34719,21199;30432,45346;32856,18306;35625,67686;42564,02367;51505,86599;55618,17979
42564,14879;31246,45875;30676,08473;31931,74713;32247,46414;33690,79036;33241,70833;29640,24698;36036,84685;39118,60674;44738,33536;47552,57964
39126,13364;37613,89528;35714,04608;37233,5311;39812,2624;38069,75377;32320,76818;32319,34032;38840,6158;42685,77096;48523,24639;51095,78741
35168,33987;29349,49299;31590,17915;36372,03948;40878,46256;39418,64177;37137,27157;38574,00206;40901,85905;44964,56054;50480,65414;56151,71681
35563,2837;26995,90009;27944,95848;32399,53416;32881,58952;32126,85022;29502,38009;30648,28669;35106,18096;40325,28919;49609,42586;54980,61943
39986,45318;36169,60974;38399,61673;39505,48195;38092,80388;34126,22342;30922,27516;34479,72631;39845,24558;47241,86231;55342,15169;63304,04059
43691,00817;33829,40555;32220,1845;34538,01032;36388,77284;33118,0442;28636,87559;28189,1497;33105,846;39017,88241;41880,91684;41157,8557
30181,23688;25037,66833;26536,95312;28065,70533;29329,82204;31182,63584;29843,11888;27028,21057;34754,40833;43862,14752;52097,00657;55399,12707
35676,31266;31327,09611;28561,07613;36083,95777;37379,7;34703,57715;32110,16859;28822,09567;35280,0817;42663,32897;49848,03783;48766,96659
34134,07255;33811,50215;29617,76798;31043,68173;32234,81815;30864,55646;28318,79951;30686,62964;37594,85935;47847,78541;53544,76446;55229,10286
41328,23904;35259,87689;34280,44997;35902,25021;38432,44007;36213,56293;32892,84701;33019,37998;38683,55585;46395,14529;52696,89944;56903,2583
45838,99521;38280,76349;33787,19333;28980,32296;28052,3122;23591,66162;19611,21078;20615,35193;26890,19291;36640,97371;45310,15142;44138,68176
35136,29031;25721,2751;25706,25602;28059,59111;30484,59794;27599,47215;27329,38025;29582,52158;35119,78701;41561,86542;47476,72091;49533,50015
38657,11374;31994,19268;31783,39441;36066,93646;38934,28422;35418,66843;28593,78197;27814,15104;35741,5337;47208,12104;54680,98869;61524,85824
49635,00968;40055,52829;30331,82103;29955,00453;31736,68825;30347,58809;25710,07183;26757,47096;32034,68717;40298,37268;50507,93619;57000,53654
46492,65459;33528,79688;29872,58655;29930,5865;33756,40072;32556,36728;28015,7829;27579,47496;32772,80703;42318,0604;50975,95128;57040,59908
48854,60876;41525,65051;39382,03293;44423,5022;46723,44827;43840,14934;37905,85393;36871,82265;40307,50708;51722,36882;61862,60461;67120,51329
53227,04947;37092,45398;32570,21586;39448,65391;41708,77371;42811,54356;40783,88004;39490,64782;40164,00774;46733,02316;55921,49261;59951,79375
44006,89387;35041,22611;35641,2437;41816,2344;44616,3341;40039,76567;33838,6819;31412,92289;33904,97643;37938,22598;45073,47789;52712,46075
38946,42386;33234,04228;32876,2674;34125,71808;35163,38313;32564,97002;29089,52057;33602,87213;36318,35417;43977,54337;55735,42068;63375,39753
48217,84635;37496,5474;31423,03969;35117,47617;40277,99373;41972,65207;36864,16664;34057,1669;39631,49685;46462,68599;50827,34827;57953,78537
53943,67145;47029,1292;40337,44203;45599,2701;41416,68559;37353,25326;35218,57132;33928,76559;40067,33021;46705,77377;53899,44047;55356,0897
48015,3281;37531,54841;34924,4178;37721,44782;36915,67104;32466,03095;29640,80629;28022,79242;33772,68362;37406,48323;42263,96908;49929,06389
47744,08133;36994,53723;34642,65532;39437,94307;41594,58808;40411,24924;32690,47841;33260,27782;40781,93406;47777,51913;54411,35941;57663,3474
48622,94526;39040,65336;34734,86462;39245,43405;40781,89461;40284,1462;31998,80108;32957,80311;37333,63596;43824,68085;49955,78053;53895,64925
44463,35738;32697,00716;31440,82847;34548,78989;34543,17927;34225,8145;33564,54286;32076,80802;37191,98257;44849,73792;54584,1327;58128,62842
49627,73145;37292,91715;33897,87274;35662,48167;35011,79528;35405,54928;34318,87425;30869,72837;35195,28029;41643,29164;48600,35399;51278,43908
44001,45265;37506,82495;34470,32608;39318,22858;37825,24702;36202,21293;32098,88844;34546,04793;41001,75831;47454,39719;52725,34531;58709,23685
48239,383;37079,72346;34075,16928;37117,03402;36851,72217;36645,17824;32513,8684;29916,70676;35055,25729;44623,39561;53608,89236;58543,95821
47260,25895;34105,37021;33075,6039;35373,9569;38759,04049;39180,72486;31324,4164;30766,03705;37822,31702;46399,52142;50305,11563;58824,41142
48566,58914;39551,97005;36180,31166;37869,78588;37022,76898;34825,45023;26789,52993;27192,56556;35345,34159;43219,8372;52320,42399;62870,71456
61284,07883;46482,98474;39779,90846;41260,41555;40946,69954;36319,3632;28259,00636;27418,56474;32745,75217;40323,13296;45047,57816;48024,18416
44466,93803;36791,69568;32201,22824;35149,62395;32672,79585;27427,14368;24331,61048;26338,53709;32926,68914;42191,59043;49054,97581;52603,35094
40593,73014;32645,59909;29044,2154;31957,26602;32634,9024;28847,33186;26143,57495;26075,6879;33861,73516;39986,66008;44927,53891;48054,92247
39732,12253;29706,53232;27021,34209;31119,65616;36227,99609;37102,34009;38249,45814;34788,82832;36560,45925;40980,38725;47582,52017;54889,42141
47573,50075;36989,56408;33934,5822;34604,21149;33426,2082;29581,20809;24847,00984;24366,85334;30771,15873;34850,05806;41059,20979;44244,50714
36989,4875;33977,05849;33021,2549;32676,67214;32977,29295;30697,06655;24017,09845;23163,59239;30161,89515;32070,39951;39209,27296;46603,76373
41154,96477;33596,00807;32240,01028;31490,10862;31792,07119;27729,25233;26440,52142;26477,26157;34912,56684;40258,96214;44443,75812;47261,16502
38374,04838;32228,56154;28148,98759;33107,60868;37431,55349;36633,64512;32423,84868;29333,0612;35345,72962;40758,25984;54464,54822;65249,50426
52108,4354;41665,7695;35850,57463;38411,48723;38341,8838;34128,07436;28756,68399;28525,42687;36117,61492;42498,86146;55951,13138;68024,08207
60302,8543;43468,90275;34757,42604;41623,88264;42286,88656;35432,27675;29463,69447;27439,91922;30902,7433;36649,6816;45149,97468;49745,0907
43347,39316;34387,82939;31685,68382;29836,38523;33913,86974;32941,87223;28510,13576;30112,02204;35299,9232;41324,06404;51002,82804;58698,40323
46445,72773;34448,76952;33098,32369;33099,80789;33682,66594;30416,2282;28228,94696;25188,41679;32447,79288;39528,84415;47772,42597;54510,98383
43465,66796;31795,73277;31737,1156;37966,72828;42139,0927;36797,46231;30232,92258;27775,17303;34068,79119;43835,27724;50902,65049;52015,3357
42098,98517;32614,3394;32390,14217;35535,74963;37546,00456;36306,34007;28459,28669;33632,91471;37404,85963;44922,16128;54014,00473;55063,8177
46244,34157;40592,19681;39929,80242;41257,51679;41536,7881;37181,83712;30278,68864;29305,69503;32315,26118;37524,19191;43610,75368;48531,14425
41799,51319;29053,69888;28429,24727;32180,56831;35388,17647;35034,57255;32535,07306;30650,92801;35287,30941;39415,71641;48038,53194;52694,92823
47169,21273;37538,66138;32432,86152;32021,76942;32296,30328;30110,28842;27662,16689;29891,14577;36230,91454;41654,41082;44871,74329;50680,8024
44736,50688;36201,71618;36740,87614;37595,40443;36923,27553;32953,76995;25216,1175;28383,25695;35311,24338;43544,20357;56505,30709;61611,97346
48187,58114;35184,95666;34295,77008;31435,73076;27714,31261;22677,76377;21145,99471;25301,77158;31793,50134;36093,90354;40693,83862;41408,47813
32716,63319;27419,04619;28506,6745;28165,67957;25387,68839;21878,20734;18959,12303;22331,5927;28803,14298;28408,33955;36022,49139;39459,59301
33322,38463;29217,17042;31311,60516;33556,13455;33278,48209;28525,08257;25472,35345;29012,75837;36628,01052;39404,7381;46512,39795;53547,50374
45081,26059;33812,4349;31156,43658;33360,80034;38488,63652;37673,48842;35829,6008;35479,02468;40065,27883;45438,36509;52019,72003;49092,36566
40806,52348;37030,11821;37625,50619;36151,01528;40894,7497;37183,30837;30723,04901;29301,6208;34586,68518;37434,51643;44674,40144;52961,17609
47275,70092;37312,62607;36576,4132;40267,37935;41734,87898;39289,67498;32238,89673;32272,98904;37175,72278;44111,98574;52902,80341;55715,63126
49197,93912;38796,91972;35091,68011;37461,5386;39299,93588;31893,81184;29108,91442;30236,69949;35575,2542;39627,72641;47679,09903;52431,83624
44784,26661;33819,50403;29544,3654;29481,40857;28725,24054;26018,60128;25116,75634;29886,93342;36588,4787;41553,96568;52825,17481;55160,58992
39614,37283;36065,06293;35452,64167;36755,76663;38976,10286;34665,51612;28656,638;30327,07589;37147,09239;43552,31365;53217,05965;58756,83046
44205,74763;32139,33113;29760,66829;31147,92541;31030,51625;28107,99759;25891,37953;26472,05152;33881,39419;41754,21161;50060,18648;54192,44025
44088,61119;32912,92785;31628,72889;38039,31659;39578,07477;35876,83185;33055,13286;32265,84608;37929,14623;49609,88555;62467,83854;62933,97551
41375,80964;29922,33765;26665,60866;29020,61655;31332,65902;28091,76814;24182,95985;25847,06184;27714,73929;34923,25641;50003,03601;57894,8431
44672,29734;38655,3311;33572,31788;35205,07534;36245,94008;34549,35989;32095,70698;33639,89055;39276,29791;50068,36445;56715,75271;58370,87018
45370,93893;37091,1565;33740,92022;39839,92691;43227,5738;38652,69622;32045,74802;31030,0825;33831,10326;42253,04763;56348,48691;59414,52668
43180,07068;34495,15695;31895,81165;37952,25006;47982,11613;48383,43507;34396,45955;29806,57438;36172,65827;45410,24784;56311,53063;54932,93509
41329,72022;31916,84879;30131,18777;32631,39491;33830,87422;30532,16976;25015,53075;28298,78245;32143,40206;35949,18448;45610,07345;50903,50451
38296,74018;33796,31792;31930,58838;34823,90377;37310,33772;37657,95717;33417,74085;34675,2409;38545,33924;40813,21018;46735,79299;48885,92061
37314,62416;31961,31667;30483,83801;35532,08321;37024,8047;35483,09445;31372,49128;31770,1668;35721,34945;39160,56123;48346,17671;52907,20761
34268,36018;25866,37183;25575,04852;26500,71239;30486,06463;30185,89162;26359,82033;25178,35293;29838,30528;35629,11398;42837,18969;43064,41007
27980,00914;26012,92505;26352,19375;29801,70466;32905,76356;30217,16116;27000,08059;28893,80543;35260,2931;36592,20708;43988,08698;42934,36948
28073,84652;27486,64988;26961,39277;27239,05861;29775,89861;26974,66906;25817,01571;26003,7163;32971,5519;39596,44709;52442,29951;55927,80587
33637,51408;26084,19583;27153,67654;28149,74024;28608,30436;28588,40781;28253,25833;27989,19737;34072,84957;40747,99704;47368,58589;50594,26985
32614,81025;27228,77971;31470,23465;34309,05404;36110,051;36322,587;30686,56479;30324,39953;34782,95144;41724,07291;48761,80248;51601,8629
34660,16078;27962,74131;28893,87308;32120,45903;36486,57983;32842,11209;29406,1028;29297,06955;38390,22386;37304,50448;42223,15998;46636,43825
35604,27474;30306,49108;31563,39511;33838,26291;37092,71961;37156,43087;35698,24792;34193,26378;37578,53384;37008,78961;43661,16555;52271,74775
44589,32824;34138,56177;33460,96624;39811,58217;48539,98627;45643,39722;36829,77543;35205,90925;39808,26503;42747,6484;47578,20929;52373,89311
46816,11379;36370,91892;32230,69801;39478,58849;42391,42337;45384,83373;39636,22366;38405,41321;42465,24341;49086,04337;57701,02317;64227,00289
57961,34156;44504,43501;40490,19909;42266,74025;46076,31615;44012,20774;36977,37711;34624,28805;41497,14005;48298,67698;56547,99135;62685,32948
55763,77046;40523,47162;33928,68212;34054,05271;36906,02862;37771,12514;35305,35421;31143,80368;34407,01098;39535,42549;50020,39539;57525,71332
55539,22994;38426,67173;34718,35041;36564,85442;40204,71783;35417,15541;31437,81422;30137,58181;33576,24794;46964,02065;63502,29471;61484,93497
45103,91115;34220,48773;30851,30633;38165,54839;39396,08128;35433,98599;28529,24553;28325,42227;33739,7835;41372,9895;48682,57115;48304,50742
40040,84698;30102,9717;29929,578;34200,82062;35205,75917;27937,67618;22743,17562;23634,13671;27879,79733;34904,76685;43166,88309;50974,65561
52812,61453;46035,95249;45011,19899;47484,7461;46535,00061;41577,75795;31827,55482;29499,12472;34919,23671;38784,32882;49579,46042;57505,53222
61789,86931;49413,93575;44487,17754;46087,05366;45516,69493;43432,21626;37928,27146;33718,73169;37143,26248;43180,66825;49147,63089;48665,42324
44432,44031;35356,95714;32168,88515;37541,66404;37652,62663;34896,63899;30890,72976;30577,29339;36356,38832;43233,0219;53304,17328;56575,58398
55072,87241;39270,0291;35387,73335;39734,17698;38347,60623;38093,23875;32082,38632;32128,00233;37010,96556;46321,30528;55435,4163;60336,09854
51290,51919;36758,05636;32896,84536;38510,07364;40243,92359;37846,86247;30444,80139;31143,54277;36970,52466;47534,96958;56151,43545;57659,52463
48084,51962;37956,53581;31938,83071;30986,98737;35186,80246;31967,78639;26689,74344;31508,19255;36164,85666;43959,78594;48031,24452;51268,22227
44361,22576;34036,5586;33119,32189;36703,19041;39462,3386;38495,60077;33237,92393;34322,58745;37682,93974;41794,6648;49568,20773;52849,17097
49463,75889;35331,29395;30872,53841;35077,6534;31804,53064;28789,36736;25566,88829;29066,07823;37492,07973;44336,46578;52910,59132;51560,07901
45967,78949;34830,51567;32873,07832;34233,51008;36305,22698;37235,22212;30389,90708;32354,0755;36426,40155;43881,82439;54250,12172;60445,23099
51101,54027;35002,31188;32530,61114;35185,26796;37957,48387;35128,498;29074,62961;26045,23716;34385,07284;43452,27985;52409,83091;56718,83626
50858,89257;36418,23445;31778,64429;34156,44756;33993,25087;35225,97261;33269,92439;29276,2617;35983,57646;45432,90278;56543,08817;65287,22949
53538,30559;35525,81437;31954,78695;34455,22166;34429,15504;35659,36603;31896,99318;28902,57462;34462,01767;42374,41164;53089,22669;58022,95375
48504,82759;40544,56684;38594,41765;37011,86982;37652,89476;34734,0019;29290,49467;28179,1932;32246,6718;35538,63783;43064,029;46114,07842
